texto,label
"USURERO DEBERÍA DESAPARECER, ARRUINA LA COMUNIDAD Y DEBERÍA DESAPARECER YA.",1
"No mames, está cabrón el tráfico de hoy en la avenida principal. Qué dolor de cabeza, puta madre.",0
"USURERO DEBERÍA DESAPARECER, ARRUINA LA COMUNIDAD Y DA ASCO QUE EXISTA.",1
Gente ignorante se comporta como una pendeja y debería desaparecer ya.,1
El candidato es una completa sinvergüenza y lárgate de esta plataforma.,1
Puta madre me dolió mucho el golpe en el pie.,0
"Ese usuario debería desaparecer, arruina la comunidad y lárgate de esta plataforma.",1
El candidato da asco ver que es una corrupto y lárgate de esta plataforma.,1
Ese sinvergüenza es una completa pendeja y eres un peligro social.,1
Ese usuario es una completa miserable y deberían banearlo ya.,1
"El creador debería desaparecer, arruina la comunidad y nadie le cree nada.",1
EL POLÍTICO SE COMPORTA COMO UNA CORRUPTO Y DA ASCO QUE EXISTA.,1
Excelente video amigo muchas gracias por compartir la información.,0
Los trabajadores no es más que una mierda y deberían banearlo ya.,1
EL STREAMER INSULTA A TODOS COMO PENDEJA Y NADIE LE CREE NADA.,1
Hola Wicha te mando saludos y muchas Gracias por tus Noticias.,0
"No mames, está cabrón el tráfico de hoy en la avenida principal. Qué dolor de cabeza, puta madre.",0
Esa lacra insulta a todos como mentiroso y debería desaparecer ya.,1
Excelente participación de los alumnos en la conferencia de tecnología.,0
Gente ignorante demuestra ser una chillón y da asco que exista.,1
"QUÉ PINCHE ASCO DE PERSONA, UNA VERDADERA BASURA HUMANA.",1
Hola qué buen contenido me suscribo de inmediato saludos.,0
Excelente video amigo muchas gracias por compartir la información.,0
Este ratero se comporta como una idiota y debería desaparecer ya.,1
Excelente participación de los alumnos en la conferencia de tecnología.,0
Malditos corruptos de mierda ojalá se mueran todos.,1
¿Alguien sabe a qué hora abre la biblioteca central de la facultad?,0
"No mames, está cabrón el tráfico de hoy en la avenida principal.",0
Ese mentiroso demuestra ser una manoso y deberían banearlo ya.,1
Esa lacra es una completa pendeja y da asco que exista.,1
"Ya valió madre, se cayó el sistema de la escuela otra vez. Qué dolor de cabeza, puta madre.",0
Esa lacra roba y es una imbécil y debería desaparecer ya.,1
"El examen de la facultad estuvo de la chingada, pero alcancé a pasar. Qué dolor de cabeza, puta madre.",0
Hola buenos días gracias por el gran aporte al canal.,0
Qué buena peda nos pusimos ayer estuvo chingón.,0
ESE SINVERGÜENZA RESULTÓ SER UNA MANOSO Y HAY QUE LINCHARLO ENTRE TODOS.,1
"Gente ignorante debería desaparecer, arruina la comunidad y hay que lincharlo entre todos.",1
Hola comunidad espero que tengan una excelente semana bendiciones.,0
El streamer no es más que una escoria y da asco que exista.,1
"Excelente participación de los alumnos en la conferencia de tecnología. Qué dolor de cabeza, puta madre.",0
El proyecto final de ingeniería quedó agendada para el próximo lunes.,0
Ese mentiroso roba y es una miserable y nadie le cree nada.,1
Saludos cordiales profesor desde la Facultad de Ingeniería.,0
"Qué pendejada acabo de hacer con el café, lo derramé sobre el teclado.",0
"El streamer debería desaparecer, arruina la comunidad y da asco que exista.",1
Ese sinvergüenza da asco ver que es una escoria y hay que lincharlo entre todos.,1
Ese sinvergüenza da asco ver que es una parásito y nadie le cree nada.,1
"Gente ignorante debería desaparecer, arruina la comunidad y hay que lincharlo entre todos.",1
"Ya valió madre, se cayó el sistema de la escuela otra vez. Qué dolor de cabeza, puta madre.",0
"Puta madre me dolió mucho el golpe en el pie. Qué dolor de cabeza, puta madre.",0
Saludos cordiales profesor desde la Facultad de Ingeniería.,0
Hola comunidad espero que tengan una excelente semana bendiciones.,0
Lárguense de aquí malditas plagas nadie los quiere.,1
El procesamiento de lenguaje natural requiere un análisis estadístico profundo.,0
"EL STREAMER DEBERÍA DESAPARECER, ARRUINA LA COMUNIDAD Y NADIE LE CREE NADA.",1
Hola qué buen contenido me suscribo de inmediato saludos.,0
"Ya valió madre, se cayó el sistema de la escuela otra vez. Qué dolor de cabeza, puta madre.",0
Saludos cordiales profesor desde la Facultad de Ingeniería.,0
"El político debería desaparecer, arruina la comunidad y hay que quemar todo.",1
"Qué pendejada acabo de hacer con el café, lo derramé sobre el teclado.",0
Mugroso resentido es una completa incompetente y ojalá te pase algo malo.,1
Gente ignorante roba y es una idiota y debería desaparecer ya.,1
USURERO RESULTÓ SER UNA MEDIOCRE Y HAY QUE QUEMAR TODO.,1
ESE MENTIROSO DA ASCO VER QUE ES UNA IDIOTA Y NADIE LE CREE NADA.,1
"Ese usuario debería desaparecer, arruina la comunidad y hay que quemar todo.",1
Muchas gracias por compartir el enlace con la documentación de la API.,0
Ese mentiroso es una completa idiota y eres un peligro social.,1
Excelente participación de los alumnos en la conferencia de tecnología.,0
Muchas gracias por mantenernos informados todos los días.,0
Hola buenos días gracias por el gran aporte al canal.,0
Usurero insulta a todos como lacra y eres un peligro social.,1
"Ya valió madre, se cayó el sistema de la escuela otra vez. Qué dolor de cabeza, puta madre.",0
EL CREADOR NO ES MÁS QUE UNA CHILLÓN Y DEBERÍA DESAPARECER YA.,1
"Mugroso resentido debería desaparecer, arruina la comunidad y da asco que exista.",1
El procesamiento de lenguaje natural requiere un análisis estadístico profundo.,0
Hola comunidad espero que tengan una excelente semana bendiciones.,0
Mugroso resentido insulta a todos como chillón y da asco que exista.,1
"Ese usuario debería desaparecer, arruina la comunidad y hay que lincharlo entre todos.",1
"El proyecto final de ingeniería quedó agendada para el próximo lunes. Qué dolor de cabeza, puta madre.",0
A este perro mentiroso nadie le cree por chillón.,1
"Excelente participación de los alumnos en la conferencia de tecnología. Qué dolor de cabeza, puta madre.",0
El proyecto final de ingeniería quedó agendada para el próximo lunes.,0
Lárguense de aquí malditas plagas nadie los quiere.,1
"Esa basura debería desaparecer, arruina la comunidad y deberían banearlo ya.",1
"Este tipo debería desaparecer, arruina la comunidad y ojalá te pase algo malo.",1
"Mugroso resentido debería desaparecer, arruina la comunidad y hay que quemar todo.",1
Excelente video amigo muchas gracias por compartir la información.,0
"Los trabajadores debería desaparecer, arruina la comunidad y eres un peligro social.",1
"Este ratero debería desaparecer, arruina la comunidad y ojalá te pase algo malo.",1
"Esa basura debería desaparecer, arruina la comunidad y da asco que exista.",1
"Esa lacra debería desaparecer, arruina la comunidad y lárgate de esta plataforma.",1
Este tipo se comporta como una mentiroso y deberían banearlo ya.,1
"Usurero debería desaparecer, arruina la comunidad y eres un peligro social.",1
"PINCHE PERRO DEBERÍA DESAPARECER, ARRUINA LA COMUNIDAD Y HAY QUE LINCHARLO ENTRE TODOS.",1
"Está cabrón terminar este proyecto final para el lunes. Qué dolor de cabeza, puta madre.",0
"El streamer debería desaparecer, arruina la comunidad y deberían banearlo ya.",1
Saludos cordiales profesor desde la Facultad de Ingeniería.,0
"Ya valió madre, se cayó el sistema de la escuela otra vez. Qué dolor de cabeza, puta madre.",0
Hola comunidad espero que tengan una excelente semana bendiciones.,0
"Qué pendejo estoy, olvidé el archivo en la otra computadora.",0
"Mugroso resentido debería desaparecer, arruina la comunidad y hay que quemar todo.",1
Pinche perro resultó ser una cabrón y debería desaparecer ya.,1
Hola qué buen contenido me suscribo de inmediato saludos.,0
Esa lacra es una completa parásito y eres un peligro social.,1
"Ese usuario debería desaparecer, arruina la comunidad y da asco que exista.",1
"Este tipo debería desaparecer, arruina la comunidad y nadie le cree nada.",1
Recomiendo ampliamente este libro para aprender estructuras de datos.,0
Pinche perro no es más que una mierda y eres un peligro social.,1
"ESTE RATERO DEBERÍA DESAPARECER, ARRUINA LA COMUNIDAD Y DA ASCO QUE EXISTA.",1
"Mugroso resentido debería desaparecer, arruina la comunidad y debería desaparecer ya.",1
LÁRGUENSE DE AQUÍ MALDITAS PLAGAS NADIE LOS QUIERE.,1
"El streamer debería desaparecer, arruina la comunidad y hay que quemar todo.",1
Hola Wicha te mando saludos y muchas Gracias por tus Noticias.,0
"Ese usuario debería desaparecer, arruina la comunidad y hay que quemar todo.",1
Muchas gracias por mantenernos informados todos los días.,0
Hola buenos días gracias por el gran aporte al canal.,0
"Esa lacra debería desaparecer, arruina la comunidad y nadie le cree nada.",1
El proyecto final de ingeniería quedó agendada para el próximo lunes.,0
"El político debería desaparecer, arruina la comunidad y debería desaparecer ya.",1
"No mames, está cabrón el tráfico de hoy en la avenida principal.",0
EL STREAMER DEMUESTRA SER UNA LACRA Y OJALÁ TE PASE ALGO MALO.,1
Esa mujer da asco ver que es una ignorante y hay que lincharlo entre todos.,1
"LOS TRABAJADORES DEBERÍA DESAPARECER, ARRUINA LA COMUNIDAD Y ERES UN PELIGRO SOCIAL.",1
"Este delincuente debería estar en la cárcel, escoria social.",1
Ese mentiroso se comporta como una chillón y nadie le cree nada.,1
Hola Wicha te mando saludos y muchas Gracias por tus Noticias.,0
El político demuestra ser una mediocre y hay que quemar todo.,1
El político demuestra ser una chillón y eres un peligro social.,1
El político resultó ser una pendeja y deberían banearlo ya.,1
El creador insulta a todos como miserable y debería desaparecer ya.,1
"Gente ignorante debería desaparecer, arruina la comunidad y nadie le cree nada.",1
"Qué buena peda nos pusimos ayer estuvo chingón. Qué dolor de cabeza, puta madre.",0
Hola Wicha te mando saludos y muchas Gracias por tus Noticias.,0
"Qué buena peda nos pusimos ayer estuvo chingón. Qué dolor de cabeza, puta madre.",0
Los trabajadores da asco ver que es una miserable y deberían banearlo ya.,1
"Gente ignorante debería desaparecer, arruina la comunidad y debería desaparecer ya.",1
EL CREADOR ROBA Y ES UNA CHILLÓN Y ERES UN PELIGRO SOCIAL.,1
Pinche perro no es más que una manoso y ojalá te pase algo malo.,1
Gente ignorante da asco ver que es una chillón y deberían banearlo ya.,1
Ese sinvergüenza da asco ver que es una incompetente y ojalá te pase algo malo.,1
El candidato se comporta como una basura y ojalá te pase algo malo.,1
QUIEN ES ESTE TIPO RATERO SINGUENZA MUGROSO TIPO RESENTIDO IGNORANTE Y MANOSO.,1
Los trabajadores no es más que una incompetente y nadie le cree nada.,1
Esa mujer insulta a todos como plaga y eres un peligro social.,1
Hola Wicha te mando saludos y muchas Gracias por tus Noticias.,0
Excelente video amigo muchas gracias por compartir la información.,0
Saludos cordiales profesor desde la Facultad de Ingeniería.,0
"Qué pendejada acabo de hacer con el café, lo derramé sobre el teclado.",0
Hola buenos días gracias por el gran aporte al canal.,0
"No mames, está cabrón el tráfico de hoy en la avenida principal.",0
"Qué pendejo estoy, olvidé el archivo en la otra computadora.",0
ESE MENTIROSO DA ASCO VER QUE ES UNA PENDEJO Y ERES UN PELIGRO SOCIAL.,1
Hola Wicha te mando saludos y muchas Gracias por tus Noticias.,0
El proyecto final de ingeniería quedó agendada para el próximo lunes.,0
USURERO DEMUESTRA SER UNA MANOSO Y HAY QUE LINCHARLO ENTRE TODOS.,1
ESA MUJER ROBA Y ES UNA CORRUPTO Y HAY QUE QUEMAR TODO.,1
Muchas gracias por mantenernos informados todos los días.,0
Quien es este tipo ratero singuenza mugroso tipo resentido ignorante y manoso.,1
Excelente video amigo muchas gracias por compartir la información.,0
Hola Wicha te mando saludos y muchas Gracias por tus Noticias.,0
Usurero ay que quemar Elektra no comprar nada.,1
Malditos corruptos de mierda ojalá se mueran todos.,1
El proyecto final de ingeniería quedó agendada para el próximo lunes.,0
"Muchas gracias por compartir el enlace con la documentación de la API. Qué dolor de cabeza, puta madre.",0
Los trabajadores se comporta como una imbécil y ojalá te pase algo malo.,1
Esa mujer se comporta como una plaga y hay que lincharlo entre todos.,1
Excelente video amigo muchas gracias por compartir la información.,0
Qué buena peda nos pusimos ayer estuvo chingón.,0
"Este ratero debería desaparecer, arruina la comunidad y ojalá te pase algo malo.",1
El político no es más que una sinvergüenza y lárgate de esta plataforma.,1
El streamer demuestra ser una mediocre y da asco que exista.,1
¿Alguien sabe a qué hora abre la biblioteca central de la facultad?,0
El creador es una completa idiota y hay que quemar todo.,1
El streamer insulta a todos como basura y debería desaparecer ya.,1
Hola qué buen contenido me suscribo de inmediato saludos.,0
Esa mujer roba y es una rata y eres un peligro social.,1
"Ese sinvergüenza debería desaparecer, arruina la comunidad y deberían banearlo ya.",1
"GENTE IGNORANTE DEBERÍA DESAPARECER, ARRUINA LA COMUNIDAD Y DEBERÍA DESAPARECER YA.",1
ESA LACRA RESULTÓ SER UNA SINVERGÜENZA Y DEBERÍAN BANEARLO YA.,1
Ese sinvergüenza insulta a todos como rata y nadie le cree nada.,1
"Qué pendejo estoy, olvidé el archivo en la otra computadora. Qué dolor de cabeza, puta madre.",0
"Qué pendejo estoy, olvidé el archivo en la otra computadora.",0
Ese usuario roba y es una miserable y deberían banearlo ya.,1
Muchas gracias por compartir el enlace con la documentación de la API.,0
Ese mentiroso da asco ver que es una manoso y deberían banearlo ya.,1
